StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,,,,
2820,17,Female,African American,Bachelors,10.3,11,Yes,None,Yes,No,No,No,2.3,D,,,,
2821,17,Male,African American,Some College,3.31,26,Yes,Moderate,Yes,Yes,No,No,0.84,F,,,,
2822,17,Male,Caucasian,High School,19.55,20,Yes,High,No,Yes,No,No,2.13,D,,,,
2823,18,Male,African American,High School,2.16,29,Yes,High,Yes,Yes,Yes,Yes,0.99,F,,,,
2824,18,Male,Asian,Some College,18.64,20,No,Moderate,Yes,Yes,No,No,1.45,F,,,,
2825,15,Female,Caucasian,Bachelors,18.27,5,No,High,No,No,Yes,Yes,2.86,C,,,,
2826,15,Male,Caucasian,High School,10.51,20,No,Moderate,No,No,No,No,1.18,F,,,,
2827,16,Female,African American,Bachelors,14.5,27,Yes,None,No,No,No,No,0.13,F,,,,
2828,18,Female,Caucasian,Some College,8.72,5,Yes,High,Yes,No,No,No,3.36,B,,,,
2829,16,Male,Caucasian,High School,12.6,7,No,Low,Yes,No,No,Yes,2.25,D,,,,
2830,15,Female,African American,None,6.81,14,No,None,No,Yes,No,No,1.69,F,,,,
2831,16,Male,Asian,High School,6.02,17,Yes,Moderate,No,No,No,Yes,1.82,F,,,,
2832,15,Male,Asian,Some College,11.56,19,No,High,No,No,No,No,1.49,F,,,,
2833,18,Female,African American,High School,9.96,28,Yes,Low,No,Yes,No,No,0,F,,,,
2834,17,Female,Asian,High School,11.59,15,No,None,No,No,No,Yes,1.57,F,,,,
2835,18,Male,Caucasian,Some College,5.73,5,No,Low,No,No,No,Yes,2.23,D,,,,
2836,16,Female,African American,Some College,7.34,27,No,Moderate,Yes,No,No,No,0.51,F,,,,
2837,16,Female,Caucasian,High School,1.68,20,No,Moderate,No,No,No,No,0.7,F,,,,
2838,18,Female,Caucasian,Some College,1.05,16,No,Low,Yes,Yes,No,No,1.82,F,,,,
2839,18,Male,Asian,Some College,5.07,8,No,High,No,No,No,No,2.34,D,,,,
2840,15,Male,African American,Some College,1.48,18,Yes,High,Yes,Yes,No,No,1.76,F,,,,
2841,16,Female,Caucasian,Bachelors,2.08,17,No,High,No,No,No,No,1.58,F,,,,
2842,16,Female,Other,High School,16.26,24,Yes,Moderate,Yes,No,No,No,1.51,F,,,,
2843,18,Female,Caucasian,Bachelors,0.78,22,No,Moderate,No,No,Yes,No,0.55,F,,,,
2844,17,Female,Caucasian,Some College,13.18,4,Yes,Moderate,No,No,No,No,3.11,B,,,,
2845,16,Female,Caucasian,Some College,5.45,27,No,Moderate,No,No,No,No,0.31,F,,,,
2846,17,Male,Asian,Some College,17.43,5,No,None,No,No,No,No,2.23,D,,,,
2847,18,Female,Asian,Some College,9.7,11,No,High,Yes,No,No,Yes,2.51,C,,,,
2848,18,Male,Caucasian,High School,6.11,10,No,Moderate,No,No,No,No,1.98,F,,,,
2849,15,Female,African American,Some College,10.35,15,Yes,Low,Yes,No,No,No,2.34,D,,,,
2850,16,Male,Caucasian,Some College,7.64,19,No,Low,No,No,No,Yes,1.26,F,,,,
2851,17,Female,Asian,Some College,11.29,16,No,Low,Yes,No,Yes,No,1.78,F,,,,
2852,15,Male,Caucasian,High School,2.29,19,Yes,Very High,No,No,No,No,1.5,F,,,,
2853,16,Female,Caucasian,Bachelors,19.94,8,No,Low,No,Yes,No,Yes,2.24,D,,,,
2854,15,Male,Other,Some College,8.51,0,Yes,High,No,Yes,No,No,3.82,A,,,,
2855,18,Male,Caucasian,None,6.96,25,No,Moderate,Yes,Yes,No,Yes,0.9,F,,,,
2856,16,Male,Caucasian,Some College,14.2,2,Yes,High,No,Yes,No,No,3.53,A,,,,
2857,15,Male,African American,Some College,7.28,20,No,Moderate,No,No,No,No,1.02,F,,,,
2858,15,Male,Other,Some College,16.67,22,Yes,Very High,No,No,No,No,1.96,F,,,,
2859,17,Male,Caucasian,Some College,9.09,8,No,Low,No,Yes,Yes,No,2.75,C,,,,
2860,15,Female,Caucasian,Bachelors,14.39,21,No,Moderate,No,No,Yes,Yes,1.55,F,,,,
2861,16,Male,Caucasian,High School,2.15,18,No,Low,No,No,No,No,0.71,F,,,,
2862,16,Female,African American,Some College,16.92,12,No,Moderate,Yes,Yes,No,No,2.82,C,,,,
2863,17,Female,Caucasian,Bachelors,14.71,22,No,Moderate,Yes,No,Yes,No,1.29,F,,,,
2864,16,Female,African American,Bachelors,4.23,13,No,High,Yes,No,No,No,2.13,D,,,,
2865,18,Female,Other,Some College,2.91,19,No,Moderate,No,No,No,No,1.11,F,,,,
2866,16,Female,Caucasian,Bachelors,6.33,18,Yes,None,No,No,Yes,No,1.26,F,,,,
2867,16,Male,Caucasian,None,19.52,29,No,High,Yes,Yes,No,No,1.08,F,,,,
2868,15,Male,Caucasian,Bachelors,5.14,22,Yes,Moderate,No,No,No,Yes,0.68,F,,,,
2869,15,Male,Caucasian,High School,9.12,26,No,Low,No,Yes,Yes,No,0.69,F,,,,
2870,16,Female,Asian,High School,0.6,26,No,Very High,Yes,Yes,Yes,No,1.02,F,,,,
2871,17,Male,Caucasian,High School,7.94,6,Yes,Very High,No,No,No,No,3.43,B,,,,
2872,15,Male,Caucasian,Some College,11.43,3,Yes,High,No,No,No,No,3.25,B,,,,
2873,17,Male,African American,High School,19.06,11,No,High,No,No,No,No,2.28,D,,,,
2874,16,Male,Caucasian,High School,10.33,22,No,None,No,Yes,No,No,0.83,F,,,,
2875,16,Male,African American,High School,16.38,26,No,Very High,No,No,No,No,0.86,F,,,,
2876,18,Female,Caucasian,High School,10.94,13,No,Moderate,No,Yes,No,No,1.74,F,,,,
2877,15,Male,Asian,Some College,0.82,1,No,Low,No,No,Yes,Yes,2.81,C,,,,
2878,16,Female,Other,Some College,6.3,0,No,High,Yes,No,Yes,No,3.49,B,,,,
2879,18,Female,African American,High School,11.51,27,No,Low,No,Yes,No,No,0.69,F,,,,
2880,15,Female,Other,Some College,19.01,17,No,Moderate,Yes,No,No,No,2.16,D,,,,
2881,16,Female,Caucasian,Bachelors,17.18,19,Yes,Low,No,No,No,No,1.89,F,,,,
2882,16,Female,Caucasian,Some College,4.57,7,Yes,Moderate,Yes,No,Yes,No,2.88,C,,,,
2883,15,Male,African American,High School,4.4,2,No,Moderate,Yes,Yes,No,Yes,3.27,B,,,,
2884,15,Male,African American,Some College,4.02,25,No,Moderate,Yes,Yes,Yes,No,1.03,F,,,,
2885,15,Male,Caucasian,High School,18.45,5,No,None,Yes,Yes,No,Yes,2.49,D,,,,
2886,16,Female,Caucasian,High School,17.05,21,Yes,Moderate,No,No,No,No,1.71,F,,,,
2887,16,Male,Caucasian,High School,15.5,12,No,Moderate,No,No,Yes,No,2.32,D,,,,
2888,18,Male,Caucasian,Bachelors,7.85,8,No,Low,No,No,No,No,2.2,D,,,,
2889,17,Female,Caucasian,High School,10.09,8,No,Very High,No,No,No,Yes,2.5,C,,,,
2890,15,Female,Asian,None,9.29,19,No,Moderate,No,No,No,No,1.05,F,,,,
2891,16,Female,Caucasian,High School,5.07,8,No,High,No,No,Yes,Yes,2.44,D,,,,
2892,16,Female,Caucasian,Bachelors,10.1,14,Yes,Low,No,No,No,No,1.91,F,,,,
2893,15,Male,African American,Some College,0.61,12,No,Moderate,Yes,Yes,No,No,1.63,F,,,,
2894,17,Female,African American,High School,2.64,21,No,Low,Yes,Yes,No,No,1.07,F,,,,
2895,15,Female,Asian,Some College,17.73,15,No,Moderate,No,Yes,No,No,2.37,D,,,,
2896,17,Male,African American,Some College,15.03,1,No,Low,No,No,No,No,2.97,C,,,,
2897,16,Male,Caucasian,Some College,8.46,25,No,Moderate,Yes,No,No,No,0.36,F,,,,
2898,17,Female,Asian,High School,10.34,13,No,Moderate,No,No,Yes,Yes,1.92,F,,,,
2899,18,Male,African American,Bachelors,7.4,26,No,Low,No,No,No,No,0.33,F,,,,
2900,16,Female,Caucasian,High School,14.82,5,Yes,High,No,No,No,Yes,3.22,B,,,,
2901,18,Female,African American,Some College,15.68,1,Yes,Very High,No,Yes,No,No,3.95,A,,,,
2902,15,Male,Other,None,15.27,7,No,Low,No,No,No,No,2.8,C,,,,
2903,15,Male,Caucasian,High School,14.45,3,Yes,High,Yes,No,No,No,3.56,A,,,,
2904,15,Female,Caucasian,High School,4.09,20,Yes,High,No,No,No,No,1.36,F,,,,
2905,17,Female,Caucasian,Some College,6.76,23,No,Moderate,No,No,Yes,No,0.74,F,,,,
2906,16,Female,Caucasian,None,9.4,13,No,High,Yes,No,No,Yes,2.32,D,,,,
2907,15,Male,Caucasian,Some College,6.62,10,No,Very High,Yes,No,No,No,2.84,C,,,,
2908,15,Female,African American,High School,15.1,23,No,Moderate,No,No,No,Yes,0.83,F,,,,
2909,16,Female,Caucasian,Some College,6.59,27,Yes,High,Yes,No,No,Yes,0.88,F,,,,
2910,15,Female,Other,Bachelors,2.76,13,No,High,Yes,No,No,No,1.47,F,,,,
2911,18,Female,Asian,Some College,7.98,11,No,Moderate,Yes,No,Yes,No,2.12,D,,,,
2912,16,Female,African American,Some College,19.6,15,No,Moderate,Yes,No,No,No,2.48,D,,,,
2913,16,Male,Asian,Some College,4.52,5,No,Very High,Yes,No,No,No,2.88,C,,,,
2914,16,Female,Caucasian,High School,12.24,19,No,High,No,Yes,No,No,1.66,F,,,,
2915,18,Female,Caucasian,Bachelors,8.66,0,No,Low,Yes,No,No,No,2.96,C,,,,
2916,16,Female,African American,High School,1.42,11,No,Low,Yes,No,Yes,No,2.03,D,,,,
2917,18,Female,Asian,Some College,9.76,6,Yes,Very High,No,Yes,No,No,3.21,B,,,,
2918,16,Male,Asian,Some College,14.04,7,Yes,None,No,No,No,No,2.55,C,,,,
2919,17,Male,Caucasian,High School,10.26,8,Yes,High,Yes,Yes,No,No,3.13,B,,,,
2920,15,Male,Other,High School,17.44,1,Yes,Low,Yes,Yes,No,No,4,A,,,,
2921,17,Female,Caucasian,Some College,5.78,16,Yes,None,No,No,No,Yes,1.36,F,,,,
2922,15,Female,Asian,Bachelors,1.72,19,No,None,No,Yes,No,No,0.68,F,,,,
2923,18,Male,Other,Bachelors,18.73,12,No,Moderate,Yes,No,No,No,2.23,D,,,,
2924,17,Male,Caucasian,Some College,7.56,4,No,None,No,No,No,Yes,1.95,F,,,,
2925,16,Male,Asian,Some College,11.53,9,No,Moderate,No,Yes,No,No,2.47,D,,,,
2926,15,Female,Caucasian,Bachelors,15.84,11,No,High,No,Yes,No,No,2.51,C,,,,
2927,15,Female,Caucasian,None,6.49,16,Yes,Moderate,No,No,Yes,No,2.1,D,,,,
2928,17,Male,African American,High School,14.32,20,No,High,Yes,No,No,Yes,1.35,F,,,,
2929,18,Male,African American,Some College,2.71,5,No,Moderate,No,No,No,Yes,2.24,D,,,,
2930,17,Male,Other,Bachelors,5.83,2,No,Moderate,No,No,No,No,2.64,C,,,,
2931,18,Female,African American,Bachelors,2.89,27,No,Moderate,No,No,Yes,No,0.29,F,,,,
2932,18,Female,Caucasian,Some College,16.22,14,Yes,Moderate,No,Yes,No,No,2.08,D,,,,
2933,15,Female,Asian,None,4.45,6,No,Very High,Yes,No,No,No,2.78,C,,,,
2934,17,Male,Other,Some College,14.35,29,No,High,No,No,No,No,0.48,F,,,,
2935,17,Male,Caucasian,High School,18.87,5,No,Moderate,No,No,No,No,2.88,C,,,,
2936,18,Female,Other,High School,10.56,3,Yes,High,No,No,No,No,3.47,B,,,,
2937,17,Male,Caucasian,Some College,10.8,18,No,Moderate,No,No,No,No,1.32,F,,,,
2938,16,Female,Asian,None,9.22,4,No,Low,Yes,No,No,No,2.72,C,,,,
2939,16,Male,Caucasian,Bachelors,6.52,2,Yes,Moderate,No,Yes,No,No,3.47,B,,,,
2940,17,Male,Caucasian,Some College,9.51,25,No,High,Yes,No,No,No,0.93,F,,,,
2941,17,Male,Caucasian,Some College,12.06,24,No,Moderate,No,No,No,Yes,0.52,F,,,,
2942,18,Male,African American,None,19.72,8,No,High,No,Yes,No,No,2.73,C,,,,
2943,16,Female,Caucasian,High School,18.76,5,Yes,Moderate,Yes,No,No,No,3.1,B,,,,
2944,16,Male,Caucasian,None,17.24,12,No,Moderate,Yes,No,No,No,2.07,D,,,,
2945,15,Female,African American,Higher than Bachelors,17.78,26,No,Very High,Yes,Yes,Yes,No,1.98,F,,,,
2946,18,Female,Other,Bachelors,9.36,21,No,Moderate,No,No,No,No,0.77,F,,,,
2947,15,Female,Caucasian,Some College,13.15,27,No,High,No,No,No,No,0.64,F,,,,
2948,16,Male,Caucasian,High School,17.9,29,No,High,Yes,Yes,Yes,No,1.15,F,,,,
2949,18,Female,Caucasian,Bachelors,7.86,19,No,Very High,No,Yes,Yes,No,1.75,F,,,,
2950,17,Female,Caucasian,High School,19.24,3,No,None,Yes,No,No,No,2.82,C,,,,
2951,18,Female,Asian,High School,8.32,1,No,Low,Yes,No,Yes,Yes,3.24,B,,,,
2952,17,Male,Asian,Some College,12.02,25,No,High,Yes,No,No,No,0.71,F,,,,
2953,17,Male,African American,Bachelors,14.2,3,No,Moderate,Yes,No,No,No,2.91,C,,,,
2954,18,Female,Caucasian,None,19.01,7,No,Moderate,No,No,No,No,2.89,C,,,,
2955,17,Male,Asian,High School,4.89,12,No,Low,Yes,Yes,No,No,1.78,F,,,,
2956,15,Female,African American,Bachelors,14.92,9,No,Low,No,No,No,Yes,2.46,D,,,,
2957,16,Female,Asian,High School,10.42,17,Yes,Moderate,No,No,No,No,1.94,F,,,,
2958,17,Male,African American,High School,5.37,8,No,Low,No,No,No,No,2.29,D,,,,
2959,15,Female,Asian,Some College,15.53,29,No,Low,No,Yes,No,No,0.58,F,,,,
2960,17,Male,African American,Bachelors,11.04,0,No,None,Yes,No,Yes,Yes,2.91,C,,,,
2961,16,Male,Caucasian,Some College,13.22,12,No,Low,Yes,No,No,No,1.74,F,,,,
2962,15,Female,Other,Higher than Bachelors,6.46,17,Yes,High,No,Yes,No,No,1.67,F,,,,
2963,16,Male,African American,Some College,9.63,14,No,High,No,No,No,No,1.65,F,,,,
2964,16,Male,African American,None,12.35,1,No,None,Yes,No,No,Yes,2.71,C,,,,
2965,15,Female,Caucasian,Higher than Bachelors,8.1,10,No,Low,Yes,No,No,No,1.96,F,,,,
2966,15,Female,African American,Some College,3.97,28,No,Moderate,Yes,Yes,No,No,0.67,F,,,,
2967,15,Male,African American,High School,19.23,13,No,Moderate,Yes,Yes,No,No,2.61,C,,,,
2968,18,Male,Caucasian,Some College,10.23,21,No,High,Yes,No,Yes,No,1.57,F,,,,
2969,15,Female,Caucasian,High School,14.68,14,Yes,High,No,No,No,No,2.2,D,,,,
2970,15,Male,African American,None,8.22,13,Yes,High,Yes,No,No,No,2.33,D,,,,
2971,15,Male,Asian,None,7.1,15,No,Moderate,Yes,No,No,No,1.77,F,,,,
2972,15,Male,African American,Some College,8.14,22,No,Moderate,Yes,Yes,No,Yes,1.15,F,,,,
2973,17,Male,Caucasian,Bachelors,8.18,28,Yes,High,No,No,No,No,0.84,F,,,,
2974,18,Male,African American,Some College,10.88,14,No,None,Yes,Yes,No,No,1.56,F,,,,
2975,16,Male,Caucasian,Higher than Bachelors,10.87,18,No,None,No,No,No,No,0.87,F,,,,
2976,15,Male,Caucasian,High School,9.94,26,Yes,None,No,Yes,Yes,No,0.61,F,,,,
2977,17,Female,Caucasian,High School,2.7,8,No,Moderate,Yes,Yes,No,No,2.57,C,,,,
2978,17,Female,Caucasian,High School,9.92,4,No,Low,No,No,No,No,2.31,D,,,,
2979,17,Female,Caucasian,High School,3.38,4,No,Low,No,No,Yes,No,2.32,D,,,,
2980,16,Female,Caucasian,High School,2.52,10,No,High,Yes,No,No,No,2.31,D,,,,
2981,15,Female,Caucasian,Some College,18.65,27,Yes,Very High,Yes,Yes,Yes,Yes,1.59,F,,,,
2982,18,Male,Caucasian,Bachelors,12.1,19,No,Low,Yes,No,Yes,No,1.63,F,,,,
2983,18,Male,African American,Higher than Bachelors,13.19,24,Yes,Moderate,No,Yes,Yes,No,1.56,F,,,,
2984,17,Male,Caucasian,High School,8.04,23,No,Low,Yes,No,No,No,0.68,F,,,,
2985,16,Male,Caucasian,Bachelors,18.18,27,No,Very High,No,No,No,No,0.97,F,,,,
2986,16,Female,Asian,High School,12.76,3,No,Low,Yes,No,No,Yes,3.34,B,,,,
2987,16,Male,Caucasian,High School,15.38,19,No,High,No,Yes,No,No,1.89,F,,,,
2988,18,Male,African American,Bachelors,7.37,17,No,Low,Yes,No,No,No,1.47,F,,,,
2989,17,Female,Caucasian,Some College,19.2,24,No,High,No,No,No,No,1.44,F,,,,
2990,15,Male,Caucasian,High School,16.41,2,Yes,Low,Yes,Yes,No,No,3.4,B,,,,
2991,18,Male,African American,Some College,17.08,3,Yes,Low,No,Yes,No,No,3.56,A,,,,
2992,17,Female,African American,High School,3.44,13,No,Low,Yes,Yes,Yes,No,2.07,D,,,,
2993,17,Male,Asian,Some College,5.42,6,No,Low,No,No,No,No,2.5,C,,,,
2994,15,Male,African American,Some College,5.71,25,Yes,High,Yes,No,No,No,0.97,F,,,,
2995,15,Male,Other,Higher than Bachelors,5.42,7,No,High,No,No,No,No,2.69,C,,,,
2996,15,Male,Caucasian,None,17.11,23,No,Moderate,No,Yes,No,No,0.86,F,,,,
2997,16,Male,Caucasian,High School,0.64,15,Yes,Very High,Yes,No,No,No,1.99,F,,,,
2998,15,Female,Caucasian,Some College,1.52,19,No,Moderate,Yes,No,No,No,1.2,F,,,,
2999,17,Female,Caucasian,Some College,5.48,14,No,Very High,No,Yes,No,No,2.2,D,,,,
3000,15,Female,African American,High School,4,6,No,Low,No,No,Yes,No,1.9,F,,,,
3001,17,Female,African American,Some College,4.64,25,No,Very High,Yes,No,Yes,No,0.84,F,,,,
3002,18,Female,Caucasian,Bachelors,15.96,16,No,None,Yes,No,No,Yes,1.36,F,,,,
3003,16,Female,Other,Bachelors,11.26,21,No,Moderate,No,No,No,No,0.85,F,,,,
3004,18,Male,Asian,Bachelors,0.12,21,Yes,Moderate,Yes,No,No,No,1,F,,,,
3005,18,Female,Caucasian,Bachelors,8.59,21,No,Moderate,Yes,Yes,No,No,1.39,F,,,,
3006,17,Female,Caucasian,Some College,8.16,11,No,Moderate,No,Yes,No,Yes,2.44,D,,,,
3007,18,Male,Caucasian,Bachelors,2.28,17,No,Moderate,No,No,Yes,No,1.24,F,,,,
3008,17,Male,Caucasian,High School,13.52,23,Yes,Very High,Yes,No,No,No,1.96,F,,,,
3009,15,Female,Caucasian,High School,14.04,13,Yes,Very High,Yes,No,No,No,2.69,C,,,,
3010,15,Male,African American,High School,14.42,14,Yes,Very High,Yes,Yes,No,No,2.74,C,,,,
3011,17,Female,Caucasian,Some College,14.57,14,No,Very High,No,No,Yes,No,2.5,D,,,,
3012,15,Male,Caucasian,High School,0,4,Yes,High,No,Yes,No,No,2.97,C,,,,
3013,16,Female,Other,Higher than Bachelors,19.08,15,No,Very High,No,Yes,No,No,2.22,D,,,,
3014,18,Male,African American,High School,16.28,4,No,High,Yes,No,No,No,3.5,A,,,,
3015,16,Male,Other,None,18.08,1,No,Moderate,No,No,Yes,No,3.38,B,,,,
3016,18,Female,Caucasian,Some College,0.31,19,No,High,No,No,No,No,1.42,F,,,,
3017,15,Female,Caucasian,None,18.68,27,Yes,Very High,No,No,No,No,1.14,F,,,,
3018,16,Female,African American,High School,16.2,24,No,High,No,No,No,No,0.77,F,,,,
3019,15,Female,Caucasian,High School,16.74,8,No,Moderate,No,No,No,No,2.35,D,,,,
3020,18,Female,Caucasian,Some College,1.87,21,No,None,No,No,No,Yes,0.32,F,,,,
3021,17,Male,African American,Some College,14.78,26,No,High,Yes,No,Yes,No,1.12,F,,,,
3022,17,Female,African American,Some College,19.2,8,No,Very High,No,No,No,No,2.72,C,,,,
3023,16,Female,Caucasian,Some College,13.57,3,No,Moderate,No,No,No,No,2.66,C,,,,
3024,15,Male,Caucasian,Some College,11.41,14,No,Low,No,No,No,No,1.53,F,,,,
3025,15,Male,Caucasian,High School,18.91,10,No,Moderate,No,Yes,Yes,No,2.74,C,,,,
3026,16,Female,Caucasian,High School,8.86,0,Yes,Moderate,No,Yes,Yes,No,3.75,A,,,,
3027,17,Male,Caucasian,Some College,11.99,17,Yes,Moderate,No,No,No,No,1.71,F,,,,
3028,18,Male,Caucasian,None,9.53,28,Yes,High,No,No,No,No,0.96,F,,,,
3029,16,Female,Caucasian,None,18.66,0,Yes,Very High,Yes,No,No,Yes,4,A,,,,
3030,18,Male,Other,Some College,1.52,7,No,High,No,No,No,No,1.86,F,,,,
3031,17,Male,African American,Some College,10.02,24,Yes,Moderate,No,No,No,No,1,F,,,,
3032,15,Female,Asian,High School,13.74,15,No,Very High,Yes,Yes,No,No,2.41,D,,,,
3033,17,Female,Caucasian,High School,15.84,25,Yes,Moderate,No,No,No,No,1.17,F,,,,
3034,16,Male,Caucasian,Bachelors,11.66,27,No,Low,Yes,No,No,No,0.28,F,,,,
3035,15,Male,Caucasian,Bachelors,18.18,21,Yes,Moderate,No,Yes,No,No,1.91,F,,,,
3036,16,Female,Caucasian,Some College,18.84,17,No,High,No,No,Yes,No,2.02,D,,,,
3037,16,Male,Caucasian,Some College,1.29,21,No,High,No,No,No,No,0.92,F,,,,
3038,17,Male,Asian,Some College,8.05,8,No,Very High,Yes,Yes,No,No,3.13,B,,,,
3039,16,Male,African American,Higher than Bachelors,0.47,11,No,Moderate,No,No,No,No,1.95,F,,,,
3040,17,Female,African American,Higher than Bachelors,6.59,18,Yes,Low,No,No,No,No,1.51,F,,,,
3041,15,Male,Caucasian,High School,10.74,24,No,None,No,Yes,No,No,0.15,F,,,,
3042,17,Male,Other,Bachelors,18.22,17,No,High,No,Yes,No,No,1.71,F,,,,
3043,15,Female,Caucasian,High School,16.93,26,Yes,High,Yes,Yes,No,No,1.42,F,,,,
3044,17,Male,Caucasian,High School,2.55,4,No,Moderate,No,Yes,No,No,2.44,D,,,,
3045,18,Male,Caucasian,Some College,1.86,26,No,Moderate,Yes,No,No,No,0.32,F,,,,
3046,18,Female,Asian,Some College,11.79,1,No,Very High,No,Yes,No,No,3.54,A,,,,
3047,16,Female,Other,Bachelors,10.64,6,No,Very High,Yes,Yes,No,No,3.13,B,,,,
3048,17,Female,Caucasian,None,5.33,26,Yes,Low,No,Yes,No,No,0.66,F,,,,
3049,17,Female,Asian,Some College,17.99,9,Yes,High,Yes,Yes,No,No,3.51,A,,,,
3050,15,Male,Asian,Bachelors,18.55,14,Yes,High,No,No,Yes,No,2.86,C,,,,
3051,16,Male,Caucasian,Bachelors,8.05,24,No,Low,Yes,Yes,Yes,No,1.12,F,,,,
3052,17,Female,Caucasian,High School,17.81,6,No,Moderate,Yes,No,No,No,3.2,B,,,,
3053,16,Female,Caucasian,High School,7.68,27,No,Low,No,No,No,No,0.1,F,,,,
3054,18,Male,Other,Some College,14.74,4,Yes,Low,Yes,No,No,No,3.02,B,,,,
3055,17,Female,Caucasian,High School,9.52,14,No,High,Yes,Yes,No,No,2.22,D,,,,
3056,17,Male,Asian,Higher than Bachelors,2.45,19,No,Moderate,Yes,No,No,Yes,1.11,F,,,,
3057,16,Female,Caucasian,Bachelors,18.56,27,No,Moderate,No,Yes,No,No,0.99,F,,,,
3058,17,Male,Asian,High School,9.08,19,No,Moderate,No,No,No,No,1.18,F,,,,
3059,16,Female,Caucasian,High School,14.69,14,Yes,None,Yes,No,No,No,2.29,D,,,,
3060,17,Female,African American,None,7.34,9,No,High,No,No,No,Yes,2.29,D,,,,
3061,15,Male,Asian,Bachelors,0.38,23,No,Moderate,No,No,No,Yes,0.37,F,,,,
3062,16,Female,Asian,High School,2.01,25,No,Moderate,Yes,Yes,No,No,0.67,F,,,,
3063,17,Male,Asian,Some College,9.92,28,Yes,Very High,No,No,No,No,0.73,F,,,,
3064,18,Male,Caucasian,Some College,13.8,25,No,Moderate,No,No,Yes,No,1.01,F,,,,
3065,17,Male,African American,Some College,6.69,13,No,High,No,No,No,No,1.83,F,,,,
3066,18,Male,Caucasian,None,13.91,25,No,Moderate,Yes,No,No,No,0.94,F,,,,
3067,18,Male,Caucasian,High School,13.97,25,No,High,Yes,No,No,No,1.15,F,,,,
3068,15,Female,African American,Bachelors,14.08,9,Yes,High,Yes,No,No,No,3.03,B,,,,
3069,16,Female,Caucasian,Bachelors,9.85,16,No,Low,Yes,No,No,No,1.76,F,,,,
3070,17,Male,African American,Some College,18.3,20,Yes,High,No,No,Yes,No,1.97,F,,,,
3071,15,Female,Other,None,9.78,13,No,None,No,No,No,Yes,1.3,F,,,,
3072,17,Male,Caucasian,High School,9.01,1,Yes,Very High,No,Yes,Yes,No,3.77,A,,,,
3073,18,Female,African American,Some College,3.99,15,Yes,Moderate,No,Yes,Yes,No,1.92,F,,,,
3074,16,Female,Caucasian,High School,6.15,12,No,High,No,No,No,No,1.79,F,,,,
3075,17,Female,Caucasian,Bachelors,0.85,26,No,Moderate,Yes,No,No,Yes,0.63,F,,,,
3076,17,Female,Caucasian,Some College,12.67,8,No,High,Yes,No,Yes,No,2.85,C,,,,
3077,18,Male,Other,None,4.97,6,No,Very High,No,No,No,No,2.68,C,,,,
3078,17,Male,Asian,Bachelors,6.08,15,No,High,Yes,No,No,No,1.9,F,,,,
3079,17,Female,Other,Higher than Bachelors,15.42,9,No,Low,Yes,No,No,No,2.45,D,,,,
3080,18,Female,Other,None,6.54,23,Yes,Moderate,Yes,No,No,No,1.21,F,,,,
3081,15,Male,Caucasian,Some College,4.84,21,No,Moderate,No,Yes,No,No,1.53,F,,,,
3082,18,Female,Caucasian,High School,3.38,8,Yes,Moderate,No,Yes,No,No,2.69,C,,,,
3083,15,Male,African American,High School,15.5,21,No,Moderate,No,No,Yes,No,1.13,F,,,,
3084,16,Male,Caucasian,High School,2.59,22,No,Moderate,No,No,No,No,0.74,F,,,,
3085,15,Male,Caucasian,Some College,9.08,6,Yes,Moderate,No,No,Yes,No,2.89,C,,,,
3086,15,Female,Caucasian,Higher than Bachelors,10.14,15,No,Low,Yes,No,No,No,1.38,F,,,,
3087,16,Male,African American,Some College,13.75,8,No,Moderate,No,No,No,No,1.94,F,,,,
3088,15,Female,African American,None,12.67,26,Yes,Low,No,Yes,Yes,No,1.06,F,,,,
3089,18,Male,Caucasian,Some College,16.21,23,Yes,Low,No,Yes,No,No,1.23,F,,,,
3090,15,Female,Caucasian,High School,0.9,28,No,High,Yes,No,No,No,0.15,F,,,,
3091,16,Female,African American,Bachelors,5.93,16,No,None,No,Yes,No,Yes,1.17,F,,,,
3092,18,Female,African American,Some College,5.6,19,No,Moderate,No,No,No,No,1.02,F,,,,
3093,16,Male,Caucasian,High School,2.92,6,No,Moderate,Yes,No,Yes,No,2.52,C,,,,
3094,16,Male,Asian,High School,5.78,10,No,Moderate,No,No,No,No,2.03,D,,,,
3095,17,Female,Caucasian,Some College,6.2,7,No,High,Yes,No,No,No,2.67,C,,,,
3096,17,Female,Caucasian,High School,10.44,6,No,Moderate,No,Yes,No,No,2.87,C,,,,
3097,16,Female,Asian,Some College,13.27,27,Yes,Low,No,Yes,No,No,1.03,F,,,,
3098,16,Male,African American,High School,7.62,18,Yes,High,No,No,No,No,1.76,F,,,,
3099,16,Male,Caucasian,High School,14.39,19,No,Very High,Yes,Yes,No,No,1.9,F,,,,
3100,17,Male,African American,Some College,6.72,11,No,None,Yes,Yes,No,Yes,2.04,D,,,,
3101,17,Male,African American,Bachelors,5.81,6,No,Moderate,No,No,No,No,2.05,D,,,,
3102,15,Female,Asian,Bachelors,10.82,7,No,Moderate,No,No,No,No,2.33,D,,,,
3103,15,Female,Asian,High School,0.47,6,No,Low,No,Yes,No,No,1.76,F,,,,
